doc_id,stock_code,stock_name,title,pdf_path,markdown_path,parser,markdown_non_empty,has_garbled_text,has_dividend_keyword,has_financial_keyword,has_risk_keyword,page_no_preserved,needs_manual_fix
1223305625,002244,滨江集团,2024年年度报告,data/pdf/滨江集团_2024_1223305625.pdf,data/parsed/pdf_text/doc_1223305625_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1219468516,002314,南山控股,深圳市新南山控股（集团）股份有限公司2023年年度报告全文,data/pdf/南山控股_2023_1219468516.pdf,data/parsed/pdf_text/doc_1219468516_pdf_text.md,pypdf_text_fallback,True,False,False,True,True,approximate,no
1209726563,600048,保利发展,保利发展控股集团股份有限公司2020年年度报告,data/pdf/保利发展_2020_1209726563.pdf,data/parsed/pdf_text/doc_1209726563_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1212964021,600048,保利发展,保利发展控股集团股份有限公司2021年年度报告,data/pdf/保利发展_2021_1212964021.pdf,data/parsed/pdf_text/doc_1212964021_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1216282876,600048,保利发展,保利发展控股集团股份有限公司2022年年度报告,data/pdf/保利发展_2022_1216282876.pdf,data/parsed/pdf_text/doc_1216282876_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1219740785,600048,保利发展,保利发展控股集团股份有限公司2023年年度报告,data/pdf/保利发展_2023_1219740785.pdf,data/parsed/pdf_text/doc_1219740785_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1223382905,600048,保利发展,保利发展控股集团股份有限公司2024年年度报告,data/pdf/保利发展_2024_1223382905.pdf,data/parsed/pdf_text/doc_1223382905_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1209797563,600094,大名城,大名城2020年年度报告,data/pdf/大名城_2020_1209797563.pdf,data/parsed/pdf_text/doc_1209797563_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1213255431,600094,大名城,大名城2021年年度报告,data/pdf/大名城_2021_1213255431.pdf,data/parsed/pdf_text/doc_1213255431_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1216411227,600094,大名城,大名城2022年年度报告,data/pdf/大名城_2022_1216411227.pdf,data/parsed/pdf_text/doc_1216411227_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
